itemNumber,keywords,shortDesc,longDesc,itemType,wearFlags,extraFlags,objAffFlags,Affect0,AffectModifier0,Affect1,AffectModifier1,Affect2,AffectModifier2,value0,value1,value2,value3,lightColor,lightType,lightHours,recipeCreates,recipeRequires1,recipeRequires2,recipeRequires3,aqOrderRequires1,aqOrderRequires2,aqOrderRequires3,aqOrderRequires4,maxContains,currentContains,liquidType,foodSatiation,poisoned,lockType,assignedKey,keyType,picksCurrent,picksMax,affAC,spell,spellLevel,chargesMax,chargesCurrent,weaponSpecial,weaponType,diceNumber,diceSize,damageMin,damageMax,damageAve,gunLicense,bulletsLeft,gunNumber,weight,cost,rent,treasureCoins,subclassPointValue,loadrate,boardReadLvl,boardWriteLvl,boardRemoveLvl,objTimer
29321," greaves steel loon"," Cold-Forged Steel Greaves"," A sturdy pair of steel greaves have been unceremoniously abandoned here.",ARMOR,TAKE LEGS QUESTWEAR,GLOW HUM MAGICAL LIMITED,,DAMROLL,5,MANA_REGEN,15,,,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,10,30000,3000,,,10,,,,
29320," greaves steel soot"," Cold-Forged Steel Greaves"," A sturdy pair of steel greaves have been unceremoniously abandoned here.",ARMOR,TAKE LEGS QUESTWEAR,GLOW HUM MAGICAL LIMITED,,DAMROLL,5,MANA_REGEN,15,,,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,10,30000,3000,,,10,,,,
29319," diamond skull cap boor"," Diamond Studded Skull Cap"," A studded cap merrily reflects the light.",ARMOR,TAKE HEAD QUESTWEAR,GLOW HUM MAGICAL LIMITED,,DAMROLL,5,MANA_REGEN,15,,,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,12,50000,600,,,50,,,,
29318," diamond skull cap tool"," Diamond Studded Skull Cap"," A studded cap merrily reflects the light.",ARMOR,TAKE HEAD QUESTWEAR,GLOW HUM MAGICAL LIMITED,,DAMROLL,5,MANA_REGEN,15,,,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,12,50000,600,,,50,,,,
29317," diamond skull cap poof"," Diamond Studded Skull Cap"," A studded cap merrily reflects the light.",ARMOR,TAKE HEAD QUESTWEAR,GLOW HUM MAGICAL LIMITED,,DAMROLL,5,MANA_REGEN,15,,,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,12,50000,600,,,50,,,,
29316," diamond skull cap loon"," Diamond Studded Skull Cap"," A studded cap merrily reflects the light.",ARMOR,TAKE HEAD QUESTWEAR,GLOW HUM MAGICAL LIMITED,,DAMROLL,5,MANA_REGEN,15,,,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,12,50000,600,,,50,,,,
29315," diamond skull cap soot"," Diamond Studded Skull Cap"," A studded cap merrily reflects the light.",ARMOR,TAKE HEAD QUESTWEAR,GLOW HUM MAGICAL LIMITED,,DAMROLL,5,MANA_REGEN,15,,,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,12,50000,600,,,50,,,,
29314," vestment pyrite boor"," A Pyrite-Studded Vestment"," A lightly studded vestment is folded neatly nearby.",ARMOR,TAKE BODY QUESTWEAR,GLOW HUM MAGICAL LIMITED,,DAMROLL,5,HITROLL,7,MANA_REGEN,15,12,0,0,0,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,10,75000,25000,,,50,,,,
29313," vestment pyrite tool"," A Pyrite-Studded Vestment"," A lightly studded vestment is folded neatly nearby.",ARMOR,TAKE BODY QUESTWEAR,GLOW HUM MAGICAL LIMITED,,DAMROLL,5,HITROLL,5,MANA_REGEN,15,12,0,0,0,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,10,75000,25000,,,50,,,,
29312," vestment pyrite poof"," A Pyrite-Studded Vestment"," A lightly studded vestment is folded neatly nearby.",ARMOR,TAKE BODY QUESTWEAR,GLOW HUM MAGICAL LIMITED,,DAMROLL,5,HITROLL,5,MANA_REGEN,15,12,0,0,0,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,10,75000,25000,,,50,,,,
29311," vestment pyrite loon"," A Pyrite-Studded Vestment"," A lightly studded vestment is folded neatly nearby.",ARMOR,TAKE BODY QUESTWEAR,GLOW HUM MAGICAL LIMITED,,DAMROLL,5,HITROLL,5,MANA_REGEN,15,12,0,0,0,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,10,75000,25000,,,50,,,,
29310," breastplate silvered bone soot"," Silvered Bone Breastplate"," A shining silvered breastplate lies in a heap.",ARMOR,TAKE BODY QUESTWEAR,GLOW HUM MAGICAL LIMITED,128,DAMROLL,5,HITROLL,5,MANA_REGEN,15,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,20,666666,66666,,,0,,,,
29309," bead beaded orichalcum chain boor"," A Beaded Orichalcum Chain"," A beaded metal chain has been abandoned here.",ARMOR,TAKE NECK QUESTWEAR,GLOW HUM MAGICAL LIMITED,,DAMROLL,5,MANA_REGEN,15,,,12,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,3,10000,8500,,,35,,,,
29308," bead beaded orichalcum chain tool"," A Beaded Orichalcum Chain"," A beaded metal chain has been abandoned here.",ARMOR,TAKE NECK QUESTWEAR,GLOW HUM MAGICAL LIMITED,,DAMROLL,5,MANA_REGEN,15,,,12,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,3,10000,8500,,,35,,,,
29307," bead beaded orichalcum chain poof"," A Beaded Orichalcum Chain"," A beaded metal chain has been abandoned here.",ARMOR,TAKE NECK QUESTWEAR,GLOW HUM MAGICAL LIMITED,,DAMROLL,5,MANA_REGEN,15,,,12,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,3,10000,8500,,,35,,,,
29306," bead beaded orichalcum chain loon"," A Beaded Orichalcum Chain"," A beaded metal chain has been abandoned here.",ARMOR,TAKE NECK QUESTWEAR,GLOW HUM MAGICAL LIMITED,,DAMROLL,5,MANA_REGEN,15,,,12,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,3,10000,8500,,,35,,,,
29305," bead beaded orichalcum chain soot"," A Beaded Orichalcum Chain"," A beaded metal chain has been abandoned here.",ARMOR,TAKE NECK QUESTWEAR,GLOW HUM MAGICAL LIMITED,,DAMROLL,5,MANA_REGEN,15,,,12,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,3,10000,8500,,,35,,,,
29304," odin petrified eye boor"," The Petrified Eye of Odin"," A stone eye stares directly back at you.",ARMOR,TAKE HOLD QUESTWEAR,GLOW HUM MAGICAL LIMITED,,DAMROLL,5,MANA_REGEN,15,,,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,10,90000,30000,,,50,,,,
29303," odin petrified eye tool"," The Petrified Eye of Odin"," A stone eye stares directly back at you.",ARMOR,TAKE HOLD QUESTWEAR,GLOW HUM MAGICAL LIMITED,,DAMROLL,5,MANA_REGEN,15,,,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,10,90000,30000,,,50,,,,
29302," odin petrified eye poof"," The Petrified Eye of Odin"," A stone eye stares directly back at you.",ARMOR,TAKE HOLD QUESTWEAR,GLOW HUM MAGICAL LIMITED,,DAMROLL,5,MANA_REGEN,15,,,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,10,90000,30000,,,50,,,,
29301," odin petrified eye loon"," The Petrified Eye of Odin"," A stone eye stares directly back at you.",ARMOR,TAKE HOLD QUESTWEAR,GLOW HUM MAGICAL LIMITED,,DAMROLL,5,MANA_REGEN,15,,,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,10,90000,30000,,,50,,,,
29300," odin petrified eye soot"," The Petrified Eye of Odin"," A stone eye stares directly back at you.",ARMOR,TAKE HOLD QUESTWEAR,GLOW HUM MAGICAL LIMITED,,DAMROLL,5,MANA_REGEN,15,,,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,10,90000,30000,,,50,,,,
18599," powerful holy potion"," a powerful holy potion"," A powerful holy potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18598," holy potion"," a holy potion"," A holy potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18597," weak holy potion"," a weak holy potion"," A weak holy potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18596," powerful evil potion"," a powerful evil potion"," A powerful evil potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18595," evil potion"," a evil potion"," A evil potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18594," weak evil potion"," a weak evil potion"," A weak evil potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18593," powerful blocking potion"," a powerful blocking potion"," A powerful blocking potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18592," blocking potion"," a blocking potion"," A blocking potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18591," weak blocking potion"," a weak blocking potion"," A weak blocking potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18590," powerful shielding potion"," a powerful shielding potion"," A powerful shielding potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18589," shielding potion"," a shielding potion"," A shielding potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18588," weak shielding potion"," a weak shielding potion"," A weak shielding potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18587," powerful windy potion"," a powerful windy potion"," A powerful windy potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18586," windy potion"," a windy potion"," A windy potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18585," weak windy potion"," a weak windy potion"," A weak windy potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18584," powerful energizing potion"," a powerful energizing potion"," A powerful energizing potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18583," energizing potion"," a energizing potion"," A energizing potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18582," weak energizing potion"," a weak energizing potion"," A weak energizing potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18581," powerful penetrating potion"," a powerful penetrating potion"," A powerful penetrating potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18580," penetrating potion"," a penetrating potion"," A penetrating potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18579," weak penetrating potion"," a weak penetrating potion"," A weak penetrating potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18578," powerful transparent potion"," a powerful transparent potion"," A powerful transparent potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18577," transparent potion"," a transparent potion"," A transparent potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18576," weak transparent potion"," a weak transparent potion"," A weak transparent potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18575," powerful misty potion"," a powerful misty potion"," A powerful misty potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18574," misty potion"," a misty potion"," A misty potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18573," weak misty potion"," a weak misty potion"," A weak misty potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18572," powerful dark glowing potion"," a powerful dark glowing potion"," A powerful dark glowing potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18571," dark glowing potion"," a dark glowing potion"," A dark glowing potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18570," weak dark glowing potion"," a weak dark glowing potion"," A weak dark glowing potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18569," powerful bright glowing potion"," a powerful bright glowing potion"," A powerful bright glowing potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18568," bright glowing potion"," a bright glowing potion"," A bright glowing potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18567," weak bright glowing potion"," a weak bright glowing potion"," A weak bright glowing potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18566," moving potion"," a moving potion"," A moving potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18565," potion of seeing"," a potion of seeing"," A potion of seeing is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18564," curing potion"," a curing potion"," A curing potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18563," purification potion"," a purification potion"," A purification potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18562," refreshing potion"," a refreshing potion"," A refreshing potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18561," powerful bearing potion"," a powerful bearing potion"," A powerful bearing potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18560," bearing potion"," a bearing potion"," A bearing potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18559," weak bearing potion"," a weak bearing potion"," A weak bearing potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18558," powerful armament potion"," a powerful armament potion"," A powerful armament potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18557," armament potion"," a armament potion"," A armament potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18556," weak armament potion"," a weak armament potion"," A weak armament potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18555," powerful armament potion"," a powerful armament potion"," A powerful armament potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18554," armament potion"," A armament potion"," a armament potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18553," weak armament potion"," a weak armament potion"," A weak armament potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18552," powerful yellow detecting potion"," a powerful yellow detecting potion"," A powerful yellow detecting potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18551," yellow detecting potion"," a yellow detecting potion"," A yellow detecting potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18550," weak yellow detecting potion"," a weak yellow detecting potion"," A weak yellow detecting potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18549," powerful blue detecting potion"," a powerful blue detecting potion"," A powerful blue detecting potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18548," blue detecting potion"," a blue detecting potion"," A blue detecting potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18547," weak blue detecting potion"," a weak blue detecting potion"," A weak blue detecting potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18546," powerful purple detecting potion"," a powerful purple detecting potion"," A powerful purple detecting potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18545," purple detecting potion"," a purple detecting potion"," A purple detecting potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18544," weak purple detecting potion"," a weak purple detecting potion"," A weak purple detecting potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18543," powerful red detecting potion"," a powerful red detecting potion"," A powerful red detecting potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18542," red detecting potion"," a red detecting potion"," A red detecting potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18541," weak red detecting potion"," a weak red detecting potion"," A weak red detecting potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18540," powerful green detecting potion"," a powerful green detecting potion"," A powerful green detecting potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18539," green detecting potion"," a green detecting potion"," A green detecting potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18538," weak green detecting potion"," a weak green detecting potion"," A weak green detecting potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18537," powerful blessing potion"," a powerful blessing potion"," A powerful blessing potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18536," blessing potion"," a blessing potion"," A blessing potion is lying here.",POTION,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0 0 0,0,,,,,,,,,,,,,10,10,10,,,10,,,,
18535," weak blessing potion"," a weak blessing potion"," A weak blessing potion is lying here.",POTION,TAKE,,,,,,,,,150,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,-1 -1 -1,150,,,,,,,,,,,,,10,10,10,,,10,,,,
18534," Lemongrass"," a bit of nothing"," There is a bit of nothing sitting here.",UNDEFINED,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
18533," Fennel Herb"," a bit of nothing"," There is a bit of nothing sitting here.",UNDEFINED,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
18532," Damiana Flower"," a bit of nothing"," There is a bit of nothing sitting here.",UNDEFINED,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
18531," Blackthorn"," a bit of nothing"," There is a bit of nothing sitting here.",UNDEFINED,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
18530," Bay Leaf"," a bit of nothing"," There is a bit of nothing sitting here.",UNDEFINED,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
18529," Cloves Leaf"," a bit of nothing"," There is a bit of nothing sitting here.",UNDEFINED,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
18528," Dogbane Herb"," a bit of nothing"," There is a bit of nothing sitting here.",UNDEFINED,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
18527," Galangal Flower"," a bit of nothing"," There is a bit of nothing sitting here.",UNDEFINED,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
18526," Jasmine Flower"," a bit of nothing"," There is a bit of nothing sitting here.",UNDEFINED,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
18525," weak blessing potion"," a weak blessing potion"," A weak blessing potion is lying here.",OTHER,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
18524," Pennyroyal Herb"," a bit of nothing"," There is a bit of nothing sitting here.",UNDEFINED,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
18523," White Sandalwood"," a bit of nothing"," There is a bit of nothing sitting here.",UNDEFINED,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
18522," Red Sandalwood"," a bit of nothing"," There is a bit of nothing sitting here.",UNDEFINED,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
18521," Tonka Beans"," a bit of nothing"," There is a bit of nothing sitting here.",UNDEFINED,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
18520," Witch Hazel"," a bit of nothing"," There is a bit of nothing sitting here.",UNDEFINED,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
18519," Yarrow Herb"," a bit of nothing"," There is a bit of nothing sitting here.",UNDEFINED,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
18518," Orris Root"," a bit of nothing"," There is a bit of nothing sitting here.",UNDEFINED,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
18517," Mandrake Root"," a bit of nothing"," There is a bit of nothing sitting here.",UNDEFINED,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
